Fecha,Air Temperature,Air Humidity,Light Intensity,Barometric Pressure,Wind Direction,Wind Speed,Rainfall Hourly,UV Index
2024-05-20 10:14:00,1.2,45735,264,0.0,0.0,3.9,45735,0.0
2024-05-20 10:13:00,1.2,45735,264,0.0,0.0,3.9,45735,0.0
2024-05-20 10:08:00,0.9,44425,108,0.0,0.0,3.5,44425,0.0
2024-05-20 10:03:00,1.8,40428,214,0.0,0.0,3.4,40428,0.0
2024-05-20 10:02:00,1.8,40428,214,0.0,0.0,3.4,40428,0.0
2024-05-20 09:57:00,0.9,44541,85,0.0,0.0,3.7,44541,0.0
2024-05-20 09:52:00,1.6,55139,259,0.0,0.0,4.7,55139,0.0
2024-05-20 09:51:00,1.6,55139,259,0.0,0.0,4.7,55139,0.0
2024-05-20 09:46:00,0.8,83095,222,0.0,0.0,7.1,83095,0.0
2024-05-20 09:41:00,1.0,114591,311,0.0,0.0,8.2,114591,0.0
2024-05-20 09:40:00,1.0,114591,311,0.0,0.0,8.2,114591,0.0
2024-05-20 09:35:00,1.0,86756,204,0.0,0.0,6.1,86756,0.0
2024-05-20 09:29:00,0.8,105984,12,0.0,0.0,8.9,105984,0.0
2024-05-20 09:24:00,0.8,93747,60,0.0,0.0,7.8,93747,0.0
2024-05-20 09:23:00,0.8,93747,60,0.0,0.0,7.8,93747,0.0
2024-05-20 09:18:00,0.8,84248,312,0.0,0.0,7.3,84248,0.0
2024-05-20 09:13:00,0.0,65611,258,0.0,0.0,5.3,65611,0.0
2024-05-20 09:07:00,0.7,35828,60,0.0,0.0,3.9,35828,0.0
2024-05-20 09:02:00,0.7,37045,70,0.0,0.0,3.4,37045,0.0
2024-05-20 09:01:00,0.7,37045,70,0.0,0.0,3.4,37045,0.0
2024-05-20 08:56:00,0.9,39763,234,0.0,0.0,3.3,39763,0.0
2024-05-20 08:51:00,1.0,80112,294,0.0,0.0,5.3,80112,0.0
2024-05-20 08:50:00,1.0,80112,294,0.0,0.0,5.3,80112,0.0
2024-05-20 08:45:00,0.0,50068,222,0.0,0.0,4.0,50068,0.0
2024-05-20 08:40:00,1.6,35320,294,0.0,0.0,2.7,35320,0.0
2024-05-20 08:39:00,1.6,35320,294,0.0,0.0,2.7,35320,0.0
2024-05-20 08:34:00,1.0,25822,306,0.0,0.0,1.8,25822,0.0
2024-05-20 08:29:00,0.7,21748,270,0.0,0.0,1.4,21748,0.0
2024-05-20 08:28:00,0.7,21748,270,0.0,0.0,1.4,21748,0.0
2024-05-20 08:23:00,0.8,21832,232,0.0,0.0,1.0,21832,0.0
2024-05-20 08:18:00,0.7,26998,198,0.0,0.0,1.8,26998,0.0
2024-05-20 08:17:00,0.7,26998,198,0.0,0.0,1.8,26998,0.0
2024-05-20 08:12:00,0.9,69187,282,0.0,0.0,4.1,69187,0.0
2024-05-20 08:11:00,0.9,69187,282,0.0,0.0,4.1,69187,0.0
2024-05-20 08:06:00,0.7,34851,342,0.0,0.0,2.3,34851,0.0
2024-05-20 08:01:00,0.0,20683,78,0.0,0.0,1.2,20683,0.0
2024-05-20 08:00:00,0.0,20683,78,0.0,0.0,1.2,20683,0.0
2024-05-20 07:55:00,0.0,14368,258,0.0,0.0,1.1,14368,0.0
2024-05-20 07:50:00,0.0,12374,228,0.0,0.0,1.0,12374,0.0
2024-05-20 07:49:00,0.0,12374,228,0.0,0.0,1.0,12374,0.0
2024-05-20 07:44:00,1.8,13170,120,0.0,0.0,0.9,13170,0.0
2024-05-20 07:39:00,0.0,13234,276,0.0,0.0,1.0,13234,0.0
2024-05-20 07:38:00,0.0,13234,276,0.0,0.0,1.0,13234,0.0
2024-05-20 07:33:00,0.0,11401,228,0.0,0.0,0.8,11401,0.0
2024-05-20 07:28:00,0.0,10857,264,0.0,0.0,0.7,10857,0.0
2024-05-20 07:27:00,0.0,10857,264,0.0,0.0,0.7,10857,0.0
2024-05-20 07:22:00,0.0,12716,56,1.524,1.524,0.9,12716,1.524
2024-05-20 07:17:00,0.0,11347,258,1.524,1.524,0.8,11347,1.524
2024-05-20 07:16:00,0.0,11347,258,1.524,1.524,0.8,11347,1.524
2024-05-20 07:11:00,0.0,9739,318,0.0,0.0,0.7,9739,0.0
2024-05-20 07:06:00,0.0,8580,282,0.0,0.0,0.5,8580,0.0
2024-05-20 07:05:00,0.0,8580,282,0.0,0.0,0.5,8580,0.0
2024-05-20 07:00:00,0.0,8597,228,0.0,0.0,0.5,8597,0.0
2024-05-20 06:55:00,1.2,9642,54,0.0,0.0,0.7,9642,0.0
2024-05-20 06:54:00,1.2,9642,54,0.0,0.0,0.7,9642,0.0
2024-05-20 06:49:00,1.0,10219,120,1.524,1.524,0.6,10219,1.524
2024-05-20 06:44:00,0.0,9528,42,1.524,1.524,0.6,9528,1.524
2024-05-20 06:43:00,0.0,9528,42,1.524,1.524,0.6,9528,1.524
2024-05-20 06:38:00,0.0,7245,72,0.0,0.0,0.0,7245,0.0
2024-05-20 06:33:00,0.0,6444,330,0.0,0.0,0.0,6444,0.0
2024-05-20 06:32:00,0.0,6444,330,0.0,0.0,0.0,6444,0.0
2024-05-20 06:27:00,0.0,6457,198,0.0,0.0,0.0,6457,0.0
2024-05-20 06:26:00,0.0,6457,198,0.0,0.0,0.0,6457,0.0
2024-05-20 06:21:00,0.0,7324,252,0.0,0.0,0.0,7324,0.0
2024-05-20 06:16:00,0.0,8483,234,0.0,0.0,0.5,8483,0.0
2024-05-20 06:15:00,0.0,8483,234,0.0,0.0,0.5,8483,0.0
2024-05-20 06:10:00,1.0,9192,120,0.0,0.0,0.5,9192,0.0
2024-05-20 06:05:00,1.1,7926,108,0.0,0.0,0.0,7926,0.0
2024-05-20 06:04:00,1.1,7926,108,0.0,0.0,0.0,7926,0.0
2024-05-20 05:59:00,0.0,6368,111,0.0,0.0,0.0,6368,0.0
2024-05-20 05:54:00,0.0,4911,270,0.0,0.0,0.0,4911,0.0
2024-05-20 05:53:00,0.0,4911,270,0.0,0.0,0.0,4911,0.0
2024-05-20 05:48:00,0.7,3739,270,0.0,0.0,0.0,3739,0.0
2024-05-20 05:43:00,0.0,3293,221,0.0,0.0,0.0,3293,0.0
2024-05-20 05:42:00,0.0,3293,221,0.0,0.0,0.0,3293,0.0
2024-05-20 05:37:00,0.0,2816,64,0.0,0.0,0.0,2816,0.0
2024-05-20 05:32:00,0.0,2308,342,0.0,0.0,0.0,2308,0.0
2024-05-20 05:31:00,0.0,2308,342,0.0,0.0,0.0,2308,0.0
2024-05-20 05:26:00,0.0,1579,52,0.0,0.0,0.0,1579,0.0
2024-05-20 05:21:00,0.0,1100,348,0.0,0.0,0.0,1100,0.0
2024-05-20 05:20:00,0.0,1100,348,0.0,0.0,0.0,1100,0.0
2024-05-20 05:15:00,0.0,656,282,0.0,0.0,0.0,656,0.0
2024-05-20 05:10:00,0.0,496,36,0.0,0.0,0.0,496,0.0
2024-05-20 05:09:00,0.0,496,36,0.0,0.0,0.0,496,0.0
2024-05-20 05:04:00,0.7,348,282,0.0,0.0,0.0,348,0.0
2024-05-20 04:59:00,0.0,240,246,0.0,0.0,0.0,240,0.0
2024-05-20 04:58:00,0.0,240,246,0.0,0.0,0.0,240,0.0
2024-05-20 04:53:00,0.0,151,240,0.0,0.0,0.0,151,0.0
2024-05-20 04:48:00,0.9,81,282,0.0,0.0,0.0,81,0.0
2024-05-20 04:43:00,0.8,0,270,0.0,0.0,0.0,0,0.0
2024-05-20 04:42:00,0.8,0,270,0.0,0.0,0.0,0,0.0
2024-05-20 04:37:00,0.7,0,258,0.0,0.0,0.0,0,0.0
2024-05-20 04:32:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 04:31:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 04:26:00,0.0,0,24,0.0,0.0,0.0,0,0.0
2024-05-20 04:21:00,0.0,0,0,0.0,0.0,0.0,0,0.0
2024-05-20 04:20:00,0.0,0,0,0.0,0.0,0.0,0,0.0
2024-05-20 04:15:00,0.0,0,324,0.0,0.0,0.0,0,0.0
2024-05-20 04:09:00,0.0,0,90,0.0,0.0,0.0,0,0.0
2024-05-20 04:04:00,0.0,0,264,0.0,0.0,0.0,0,0.0
2024-05-20 03:59:00,0.0,0,318,0.0,0.0,0.0,0,0.0
2024-05-20 03:58:00,0.0,0,318,0.0,0.0,0.0,0,0.0
2024-05-20 03:53:00,0.0,0,0,0.0,0.0,0.0,0,0.0
2024-05-20 03:48:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 03:47:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 03:42:00,0.0,0,294,0.0,0.0,0.0,0,0.0
2024-05-20 03:37:00,0.0,0,86,0.0,0.0,0.0,0,0.0
2024-05-20 03:32:00,0.0,0,270,0.0,0.0,0.0,0,0.0
2024-05-20 03:31:00,0.0,0,270,0.0,0.0,0.0,0,0.0
2024-05-20 03:26:00,0.0,0,264,0.0,0.0,0.0,0,0.0
2024-05-20 03:21:00,0.0,0,264,0.0,0.0,0.0,0,0.0
2024-05-20 03:20:00,0.0,0,264,0.0,0.0,0.0,0,0.0
2024-05-20 03:15:00,1.1,0,294,0.0,0.0,0.0,0,0.0
2024-05-20 03:10:00,0.9,0,264,0.0,0.0,0.0,0,0.0
2024-05-20 03:09:00,0.9,0,264,0.0,0.0,0.0,0,0.0
2024-05-20 03:04:00,0.0,0,252,0.0,0.0,0.0,0,0.0
2024-05-20 02:59:00,0.0,0,30,0.0,0.0,0.0,0,0.0
2024-05-20 02:58:00,0.0,0,30,0.0,0.0,0.0,0,0.0
2024-05-20 02:53:00,0.0,0,240,0.0,0.0,0.0,0,0.0
2024-05-20 02:48:00,0.0,0,258,0.0,0.0,0.0,0,0.0
2024-05-20 02:47:00,0.0,0,258,0.0,0.0,0.0,0,0.0
2024-05-20 02:42:00,0.0,0,246,0.0,0.0,0.0,0,0.0
2024-05-20 02:37:00,0.7,0,270,0.0,0.0,0.0,0,0.0
2024-05-20 02:32:00,0.8,0,276,0.0,0.0,0.0,0,0.0
2024-05-20 02:31:00,0.8,0,276,0.0,0.0,0.0,0,0.0
2024-05-20 02:26:00,0.0,0,36,0.0,0.0,0.0,0,0.0
2024-05-20 02:21:00,0.9,0,54,0.0,0.0,0.0,0,0.0
2024-05-20 02:16:00,0.0,0,252,0.0,0.0,0.0,0,0.0
2024-05-20 02:15:00,0.0,0,252,0.0,0.0,0.0,0,0.0
2024-05-20 02:10:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 02:05:00,0.0,0,264,0.0,0.0,0.0,0,0.0
2024-05-20 02:04:00,0.0,0,264,0.0,0.0,0.0,0,0.0
2024-05-20 01:59:00,0.0,0,204,0.0,0.0,0.0,0,0.0
2024-05-20 01:54:00,0.0,0,215,0.0,0.0,0.0,0,0.0
2024-05-20 01:53:00,0.0,0,215,0.0,0.0,0.0,0,0.0
2024-05-20 01:48:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 01:47:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 01:42:00,0.0,0,144,0.0,0.0,0.0,0,0.0
2024-05-20 01:37:00,0.0,0,216,0.0,0.0,0.0,0,0.0
2024-05-20 01:36:00,0.0,0,216,0.0,0.0,0.0,0,0.0
2024-05-20 01:31:00,0.0,0,136,0.0,0.0,0.0,0,0.0
2024-05-20 01:26:00,0.7,0,222,0.0,0.0,0.0,0,0.0
2024-05-20 01:21:00,0.0,0,210,0.0,0.0,0.0,0,0.0
2024-05-20 01:20:00,0.0,0,210,0.0,0.0,0.0,0,0.0
2024-05-20 01:15:00,0.8,0,282,0.0,0.0,0.0,0,0.0
2024-05-20 01:10:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 01:09:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 01:04:00,0.0,0,246,0.0,0.0,0.0,0,0.0
2024-05-20 00:59:00,0.0,0,209,0.0,0.0,0.0,0,0.0
2024-05-20 00:58:00,0.0,0,209,0.0,0.0,0.0,0,0.0
2024-05-20 00:53:00,0.0,0,216,0.0,0.0,0.0,0,0.0
2024-05-20 00:48:00,0.0,0,222,0.0,0.0,0.0,0,0.0
2024-05-20 00:47:00,0.0,0,222,0.0,0.0,0.0,0,0.0
2024-05-20 00:42:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-20 00:37:00,0.0,0,132,0.0,0.0,0.0,0,0.0
2024-05-20 00:36:00,0.0,0,132,0.0,0.0,0.0,0,0.0
2024-05-20 00:31:00,0.0,0,240,0.0,0.0,0.0,0,0.0
2024-05-20 00:26:00,0.0,0,208,0.0,0.0,0.0,0,0.0
2024-05-20 00:25:00,0.0,0,208,0.0,0.0,0.0,0,0.0
2024-05-20 00:20:00,0.7,0,72,0.0,0.0,0.0,0,0.0
2024-05-20 00:15:00,1.0,0,54,0.0,0.0,0.0,0,0.0
2024-05-20 00:14:00,1.0,0,54,0.0,0.0,0.0,0,0.0
2024-05-20 00:09:00,1.0,0,12,0.0,0.0,0.0,0,0.0
2024-05-20 00:04:00,0.0,0,258,0.0,0.0,0.0,0,0.0
2024-05-20 00:03:00,0.0,0,258,0.0,0.0,0.0,0,0.0
2024-05-19 23:58:00,0.0,0,252,0.0,0.0,0.0,0,0.0
2024-05-19 23:57:00,0.0,0,252,0.0,0.0,0.0,0,0.0
2024-05-19 23:52:00,0.0,0,66,0.0,0.0,0.0,0,0.0
2024-05-19 23:47:00,1.0,0,54,0.0,0.0,0.0,0,0.0
2024-05-19 23:42:00,0.0,0,60,0.0,0.0,0.0,0,0.0
2024-05-19 23:37:00,0.0,0,222,0.0,0.0,0.0,0,0.0
2024-05-19 23:36:00,0.0,0,222,0.0,0.0,0.0,0,0.0
2024-05-19 23:31:00,0.0,0,264,0.0,0.0,0.0,0,0.0
2024-05-19 23:25:00,0.0,0,234,0.0,0.0,0.0,0,0.0
2024-05-19 23:20:00,0.0,0,96,0.0,0.0,0.0,0,0.0
2024-05-19 23:14:00,0.0,0,24,0.0,0.0,0.0,0,0.0
2024-05-19 23:09:00,1.0,0,305,0.0,0.0,0.0,0,0.0
2024-05-19 23:04:00,0.0,0,30,0.0,0.0,0.0,0,0.0
2024-05-19 23:03:00,0.0,0,30,0.0,0.0,0.0,0,0.0
2024-05-19 22:58:00,0.0,0,60,0.0,0.0,0.0,0,0.0
2024-05-19 22:53:00,0.0,0,221,0.0,0.0,0.0,0,0.0
2024-05-19 22:52:00,0.0,0,221,0.0,0.0,0.0,0,0.0
2024-05-19 22:47:00,0.0,0,252,0.0,0.0,0.0,0,0.0
2024-05-19 22:42:00,0.0,0,176,0.0,0.0,0.0,0,0.0
2024-05-19 22:41:00,0.0,0,176,0.0,0.0,0.0,0,0.0
2024-05-19 22:36:00,0.0,0,222,0.0,0.0,0.0,0,0.0
2024-05-19 22:31:00,0.0,0,60,0.0,0.0,0.0,0,0.0
2024-05-19 22:30:00,0.0,0,60,0.0,0.0,0.0,0,0.0
2024-05-19 22:25:00,0.0,0,246,0.0,0.0,0.0,0,0.0
2024-05-19 22:20:00,0.0,0,240,0.0,0.0,0.0,0,0.0
2024-05-19 22:19:00,0.0,0,240,0.0,0.0,0.0,0,0.0
2024-05-19 22:14:00,0.0,0,276,0.0,0.0,0.0,0,0.0
2024-05-19 22:09:00,0.0,0,240,0.0,0.0,0.0,0,0.0
2024-05-19 22:08:00,0.0,0,240,0.0,0.0,0.0,0,0.0
2024-05-19 22:03:00,0.0,0,66,0.0,0.0,0.0,0,0.0
2024-05-19 21:58:00,1.6,0,57,0.0,0.0,0.0,0,0.0
2024-05-19 21:57:00,1.6,0,57,0.0,0.0,0.0,0,0.0
2024-05-19 21:52:00,0.9,0,78,0.0,0.0,0.0,0,0.0
2024-05-19 21:47:00,1.2,0,53,0.0,0.0,0.0,0,0.0
2024-05-19 21:46:00,1.2,0,53,0.0,0.0,0.0,0,0.0
2024-05-19 21:41:00,1.7,0,60,0.0,0.0,0.0,0,0.0
2024-05-19 21:35:00,0.0,0,45,0.0,0.0,0.0,0,0.0
2024-05-19 21:30:00,0.0,0,276,0.0,0.0,0.0,0,0.0
2024-05-19 21:29:00,0.0,0,276,0.0,0.0,0.0,0,0.0
2024-05-19 21:24:00,0.0,0,252,0.0,0.0,0.0,0,0.0
2024-05-19 21:19:00,0.0,0,68,0.0,0.0,0.0,0,0.0
2024-05-19 21:18:00,0.0,0,68,0.0,0.0,0.0,0,0.0
2024-05-19 21:13:00,0.0,0,283,0.0,0.0,0.0,0,0.0
2024-05-19 21:08:00,0.0,0,204,0.0,0.0,0.0,0,0.0
2024-05-19 21:02:00,0.0,0,258,0.0,0.0,0.0,0,0.0
2024-05-19 20:57:00,0.0,0,20,0.0,0.0,0.0,0,0.0
2024-05-19 20:56:00,0.0,0,20,0.0,0.0,0.0,0,0.0
2024-05-19 20:51:00,0.0,0,246,0.0,0.0,0.0,0,0.0
2024-05-19 20:46:00,0.0,0,74,0.0,0.0,0.0,0,0.0
2024-05-19 20:45:00,0.0,0,74,0.0,0.0,0.0,0,0.0
2024-05-19 20:40:00,0.0,0,84,0.0,0.0,0.0,0,0.0
2024-05-19 20:35:00,0.0,0,52,0.0,0.0,0.0,0,0.0
2024-05-19 20:34:00,0.0,0,52,0.0,0.0,0.0,0,0.0
2024-05-19 20:29:00,1.6,0,57,0.0,0.0,0.0,0,0.0
2024-05-19 20:28:00,1.6,0,57,0.0,0.0,0.0,0,0.0
2024-05-19 20:23:00,0.0,0,70,0.0,0.0,0.0,0,0.0
2024-05-19 20:18:00,0.0,0,330,0.0,0.0,0.0,0,0.0
2024-05-19 20:17:00,0.0,0,330,0.0,0.0,0.0,0,0.0
2024-05-19 20:12:00,0.8,0,252,0.0,0.0,0.0,0,0.0
2024-05-19 20:07:00,0.8,0,42,0.0,0.0,0.0,0,0.0
2024-05-19 20:06:00,0.8,0,42,0.0,0.0,0.0,0,0.0
2024-05-19 20:01:00,0.0,40,108,0.0,0.0,0.0,40,0.0
2024-05-19 19:56:00,0.8,101,54,0.0,0.0,0.0,101,0.0
2024-05-19 19:55:00,0.8,101,54,0.0,0.0,0.0,101,0.0
2024-05-19 19:50:00,0.0,232,9,0.0,0.0,0.0,232,0.0
2024-05-19 19:45:00,0.0,412,72,0.0,0.0,0.0,412,0.0
2024-05-19 19:44:00,0.0,412,72,0.0,0.0,0.0,412,0.0
2024-05-19 19:39:00,0.8,564,8,0.0,0.0,0.0,564,0.0
2024-05-19 19:34:00,0.0,821,54,0.0,0.0,0.0,821,0.0
2024-05-19 19:33:00,0.0,821,54,0.0,0.0,0.0,821,0.0
2024-05-19 19:28:00,0.0,1084,270,0.0,0.0,0.0,1084,0.0
2024-05-19 19:23:00,1.0,1372,70,0.0,0.0,0.0,1372,0.0
2024-05-19 19:22:00,1.0,1372,70,0.0,0.0,0.0,1372,0.0
2024-05-19 19:17:00,0.9,1632,48,0.0,0.0,0.0,1632,0.0
2024-05-19 19:16:00,0.9,1632,48,0.0,0.0,0.0,1632,0.0
2024-05-19 19:11:00,1.0,1758,305,0.0,0.0,0.0,1758,0.0
2024-05-19 19:06:00,0.0,1992,59,0.0,0.0,0.0,1992,0.0
2024-05-19 19:05:00,0.0,1992,59,0.0,0.0,0.0,1992,0.0
2024-05-19 19:00:00,0.0,1894,84,0.0,0.0,0.0,1894,0.0
2024-05-19 18:55:00,0.0,1357,306,0.0,0.0,0.0,1357,0.0
2024-05-19 18:54:00,0.0,1357,306,0.0,0.0,0.0,1357,0.0
2024-05-19 18:49:00,0.0,1467,276,0.0,0.0,0.0,1467,0.0
2024-05-19 18:44:00,0.0,2281,8,0.0,0.0,0.0,2281,0.0
2024-05-19 18:43:00,0.0,2281,8,0.0,0.0,0.0,2281,0.0
2024-05-19 18:38:00,0.0,3110,90,0.0,0.0,0.0,3110,0.0
2024-05-19 18:33:00,0.0,3213,336,0.0,0.0,0.0,3213,0.0
2024-05-19 18:32:00,0.0,3213,336,0.0,0.0,0.0,3213,0.0
2024-05-19 18:27:00,0.8,3262,96,0.0,0.0,0.0,3262,0.0
2024-05-19 18:22:00,1.0,3645,57,0.0,0.0,0.0,3645,0.0
2024-05-19 18:21:00,1.0,3645,57,0.0,0.0,0.0,3645,0.0
2024-05-19 18:16:00,0.8,3403,66,0.0,0.0,0.0,3403,0.0
2024-05-19 18:11:00,1.6,1841,330,0.0,0.0,0.0,1841,0.0
2024-05-19 18:10:00,1.6,1841,330,0.0,0.0,0.0,1841,0.0
2024-05-19 18:05:00,0.0,1675,342,0.0,0.0,0.0,1675,0.0
2024-05-19 18:04:00,0.0,1675,342,0.0,0.0,0.0,1675,0.0
2024-05-19 17:59:00,0.7,1410,270,0.0,0.0,0.0,1410,0.0
2024-05-19 17:54:00,1.0,1697,306,0.0,0.0,0.0,1697,0.0
2024-05-19 17:53:00,1.0,1697,306,0.0,0.0,0.0,1697,0.0
2024-05-19 17:48:00,0.8,2711,150,0.0,0.0,0.0,2711,0.0
2024-05-19 17:43:00,0.0,3781,276,0.0,0.0,0.0,3781,0.0
2024-05-19 17:42:00,0.0,3781,276,0.0,0.0,0.0,3781,0.0
2024-05-19 17:37:00,0.8,4364,24,0.0,0.0,0.0,4364,0.0
2024-05-19 17:32:00,0.0,6864,192,0.0,0.0,0.0,6864,0.0
2024-05-19 17:31:00,0.0,6864,192,0.0,0.0,0.0,6864,0.0
2024-05-19 17:26:00,0.7,9984,60,0.0,0.0,0.6,9984,0.0
2024-05-19 17:21:00,0.0,6850,318,0.0,0.0,0.0,6850,0.0
2024-05-19 17:20:00,0.0,6850,318,0.0,0.0,0.0,6850,0.0
2024-05-19 17:15:00,0.0,7014,354,0.0,0.0,0.0,7014,0.0
2024-05-19 17:10:00,1.8,9102,109,0.0,0.0,0.7,9102,0.0
2024-05-19 17:09:00,1.8,9102,109,0.0,0.0,0.7,9102,0.0
2024-05-19 17:04:00,0.0,11720,348,0.0,0.0,0.9,11720,0.0
2024-05-19 16:59:00,0.0,6467,318,0.0,0.0,0.0,6467,0.0
2024-05-19 16:58:00,0.0,6467,318,0.0,0.0,0.0,6467,0.0
2024-05-19 16:53:00,0.9,5719,70,0.0,0.0,0.0,5719,0.0
2024-05-19 16:48:00,0.0,9019,324,0.0,0.0,0.6,9019,0.0
2024-05-19 16:47:00,0.0,9019,324,0.0,0.0,0.6,9019,0.0
2024-05-19 16:42:00,1.7,11102,66,1.524,1.524,0.6,11102,1.524
2024-05-19 16:37:00,1.2,9816,336,1.524,1.524,0.7,9816,1.524
2024-05-19 16:36:00,1.2,9816,336,1.524,1.524,0.7,9816,1.524
2024-05-19 16:31:00,2.4,10382,54,3.048,3.048,0.6,10382,3.048
2024-05-19 16:26:00,0.7,11248,306,4.572,4.572,0.8,11248,4.572
2024-05-19 16:25:00,0.7,11248,306,4.572,4.572,0.8,11248,4.572
2024-05-19 16:20:00,2.7,11077,34,1.524,1.524,0.8,11077,1.524
2024-05-19 16:19:00,2.7,11077,34,1.524,1.524,0.8,11077,1.524
2024-05-19 16:14:00,0.8,9456,48,0.0,0.0,0.7,9456,0.0
2024-05-19 16:09:00,0.7,6400,90,0.0,0.0,0.0,6400,0.0
2024-05-19 16:08:00,0.7,6400,90,0.0,0.0,0.0,6400,0.0
2024-05-19 16:03:00,0.7,5834,144,0.0,0.0,0.0,5834,0.0
2024-05-19 15:58:00,2.5,5719,90,0.0,0.0,0.0,5719,0.0
2024-05-19 15:57:00,2.5,5719,90,0.0,0.0,0.0,5719,0.0
2024-05-19 15:52:00,0.8,7932,59,0.0,0.0,0.0,7932,0.0
2024-05-19 15:47:00,1.0,9912,102,0.0,0.0,0.8,9912,0.0
2024-05-19 15:46:00,1.0,9912,102,0.0,0.0,0.8,9912,0.0
2024-05-19 15:41:00,1.2,8545,312,0.0,0.0,0.7,8545,0.0
2024-05-19 15:36:00,2.0,8166,0,0.0,0.0,0.7,8166,0.0
2024-05-19 15:35:00,2.0,8166,0,0.0,0.0,0.7,8166,0.0
2024-05-19 15:30:00,2.1,12046,24,0.0,0.0,0.8,12046,0.0
2024-05-19 15:25:00,3.0,15619,58,0.0,0.0,1.0,15619,0.0
2024-05-19 15:24:00,3.0,15619,58,0.0,0.0,1.0,15619,0.0
2024-05-19 15:19:00,2.1,15593,76,0.0,0.0,0.9,15593,0.0
2024-05-19 15:14:00,2.2,24364,72,0.0,0.0,1.9,24364,0.0
2024-05-19 15:13:00,2.2,24364,72,0.0,0.0,1.9,24364,0.0
2024-05-19 15:08:00,1.8,35216,76,0.0,0.0,2.8,35216,0.0
2024-05-19 15:07:00,1.8,35216,76,0.0,0.0,2.8,35216,0.0
2024-05-19 15:02:00,0.0,35912,300,0.0,0.0,3.5,35912,0.0
2024-05-19 14:57:00,1.2,38304,24,0.0,0.0,3.4,38304,0.0
2024-05-19 14:56:00,1.2,38304,24,0.0,0.0,3.4,38304,0.0
2024-05-19 14:51:00,0.9,44816,60,0.0,0.0,4.0,44816,0.0
2024-05-19 14:46:00,0.9,38035,96,0.0,0.0,3.5,38035,0.0
2024-05-19 14:45:00,0.9,38035,96,0.0,0.0,3.5,38035,0.0
2024-05-19 14:40:00,1.1,26599,48,0.0,0.0,2.4,26599,0.0
2024-05-19 14:35:00,2.4,26780,72,0.0,0.0,2.6,26780,0.0
2024-05-19 14:34:00,2.4,26780,72,0.0,0.0,2.6,26780,0.0
2024-05-19 14:29:00,0.0,33216,48,0.0,0.0,2.4,33216,0.0
2024-05-19 14:24:00,2.0,45859,102,0.0,0.0,4.6,45859,0.0
2024-05-19 14:23:00,2.0,45859,102,0.0,0.0,4.6,45859,0.0
2024-05-19 14:18:00,3.2,43076,71,0.0,0.0,3.9,43076,0.0
2024-05-19 14:13:00,1.7,28725,3,0.0,0.0,2.5,28725,0.0
2024-05-19 14:12:00,1.7,28725,3,0.0,0.0,2.5,28725,0.0
2024-05-19 14:07:00,3.8,27681,18,0.0,0.0,2.7,27681,0.0
2024-05-19 14:02:00,1.6,28414,3,0.0,0.0,2.5,28414,0.0
2024-05-19 14:01:00,1.6,28414,3,0.0,0.0,2.5,28414,0.0
2024-05-19 13:56:00,3.7,26552,351,0.0,0.0,2.2,26552,0.0
2024-05-19 13:55:00,3.7,26552,351,0.0,0.0,2.2,26552,0.0
2024-05-19 13:50:00,2.3,20927,103,0.0,0.0,1.4,20927,0.0
2024-05-19 13:45:00,3.5,26651,102,0.0,0.0,2.3,26651,0.0
2024-05-19 13:44:00,3.5,26651,102,0.0,0.0,2.3,26651,0.0
2024-05-19 13:39:00,1.9,34636,119,0.0,0.0,2.9,34636,0.0
2024-05-19 13:34:00,2.5,37669,138,0.0,0.0,3.3,37669,0.0
2024-05-19 13:33:00,2.5,37669,138,0.0,0.0,3.3,37669,0.0
2024-05-19 13:28:00,1.0,38300,138,0.0,0.0,3.7,38300,0.0
2024-05-19 13:23:00,1.6,38287,65,0.0,0.0,3.9,38287,0.0
2024-05-19 13:17:00,2.0,29960,114,0.0,0.0,2.7,29960,0.0
2024-05-19 13:12:00,2.8,28383,84,0.0,0.0,2.5,28383,0.0
2024-05-19 13:11:00,2.8,28383,84,0.0,0.0,2.5,28383,0.0
2024-05-19 13:06:00,2.4,36297,80,0.0,0.0,3.7,36297,0.0
2024-05-19 13:01:00,2.0,36704,330,0.0,0.0,3.8,36704,0.0
2024-05-19 13:00:00,2.0,36704,330,0.0,0.0,3.8,36704,0.0
2024-05-19 12:55:00,0.9,35685,54,0.0,0.0,3.6,35685,0.0
2024-05-19 12:50:00,3.6,33870,40,0.0,0.0,3.4,33870,0.0
2024-05-19 12:49:00,3.6,33870,40,0.0,0.0,3.4,33870,0.0
2024-05-19 12:44:00,1.6,38779,71,0.0,0.0,3.6,38779,0.0
